post_id,platform,username,user_id,profile_verified,profile_followers,post_url,image_url,caption,hashtags,mentions,language_hint,location,fashion_category,timestamp,likes,comments,scraped_at,collection_method,hashtag_text,hashtag_count,combined_text,emoji_text,emoji_count,clean_text,text_length,mention_count,detected_language,primary_language,is_multilingual,word_count
IG_000401,Instagram,luxuryedit,U100400,False,171484,https://instagram.com/p/1400,https://cdn.example.com/img/401.jpg,Love this outfit ❤️ مجھے یہ look بہت پسند آیا     ,[],[],mixed_en_ur,"Manchester, UK",vintage,2026-05-11T06:40:00Z,30030,50,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Love this outfit ❤️ مجھے یہ look بہت پسند آیا,Love this outfit  red_heart  مجھے یہ look بہت پسند آیا,1,love this outfit red_heart مجھے یہ look بہت پسند ا یا,53,0,english,mixed,True,11
IG_000402,Instagram,fashionhub,U100401,False,308746,https://instagram.com/p/1401,https://cdn.example.com/img/402.jpg,Love these shoes ❤️ أحب هذا التصميم     ,[],[],mixed_en_ar,"Doha, Qatar",streetwear,2026-05-11T07:17:00Z,6927,2304,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Love these shoes ❤️ أحب هذا التصميم,Love these shoes  red_heart  أحب هذا التصميم,1,love these shoes red_heart ا حب هذا التصميم,43,0,english,mixed,True,8
IG_000403,Instagram,luxuryedit,U100402,False,460769,https://instagram.com/p/1402,https://cdn.example.com/img/403.jpg,Amazing style 🔥 هذا اللوك رائع,[],[],mixed_en_ar,"Doha, Qatar",sportswear,2026-05-11T07:54:00Z,42917,1988,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Amazing style 🔥 هذا اللوك رائع,Amazing style  fire  هذا اللوك رائع,1,amazing style fire هذا اللوك راي ع,34,0,english,mixed,True,7
IG_000404,Instagram,urbanlook,U100403,False,324638,https://instagram.com/p/1403,https://cdn.example.com/img/404.jpg,,[],[],es,"Madrid, Spain",casual,2026-05-11T08:31:00Z,26332,158,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,,,0,,0,0,unknown,spanish,False,0
IG_000405,Instagram,style_daily,U100404,False,483282,https://instagram.com/p/1404,https://cdn.example.com/img/405.jpg,Nouvelle collection &amp; disponible,[],['zara'],fr,"Paris, France",modest,2026-05-11T09:08:00Z,1330,1383,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nouvelle collection &amp; disponible zara,Nouvelle collection &amp; disponible zara,0,nouvelle collection disponible zara,35,1,french,french,False,4
IG_000406,Instagram,modest.style,U100405,False,359559,https://instagram.com/p/1405,https://cdn.example.com/img/406.jpg,Love these shoes ❤️ أحب هذا التصميم,[],['zara'],mixed_en_ar,"Doha, Qatar",luxury,2026-05-11T09:45:00Z,8812,1230,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Love these shoes ❤️ أحب هذا التصميم zara,Love these shoes  red_heart  أحب هذا التصميم zara,1,love these shoes red_heart ا حب هذا التصميم zara,48,1,english,mixed,True,9
IG_000407,Instagram,urbanlook,U100406,False,219008,https://instagram.com/p/1406,https://cdn.example.com/img/407.jpg,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے,[],[],mixed_en_ur,"Manchester, UK",streetwear,2026-05-11T10:22:00Z,12321,1809,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے,Weekend vibes  smiling_face_with_heart-eyes  یہ رنگ بہت خوبصورت ہے,1,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے,64,0,english,mixed,True,9
IG_000408,Instagram,luxuryedit,U100407,False,430949,https://instagram.com/p/1407,https://cdn.example.com/img/408.jpg,مجھے یہ لباس بہت پسند آیا,[],['zara'],ur,"Lahore, Pakistan",luxury,2026-05-11T10:59:00Z,4305,1274,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,مجھے یہ لباس بہت پسند آیا zara,مجھے یہ لباس بہت پسند آیا zara,0,مجھے یہ لباس بہت پسند ا یا zara,31,1,urdu,urdu,False,8
IG_000409,Instagram,luxuryedit,U100408,False,15677,https://instagram.com/p/1408,https://cdn.example.com/img/409.jpg,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے     ,[],['zara'],mixed_en_ur,"Manchester, UK",luxury,2026-05-11T11:36:00Z,3781,1021,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے zara,Weekend vibes  smiling_face_with_heart-eyes  یہ رنگ بہت خوبصورت ہے zara,1,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے zara,69,1,english,mixed,True,10
IG_000410,Instagram,urbanlook,U100409,False,144143,https://instagram.com/p/1409,https://cdn.example.com/img/410.jpg,,[],[],en,"London, UK",sportswear,2026-05-11T12:13:00Z,33108,1625,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,,,0,,0,0,unknown,english,False,0
IG_000411,Instagram,fashionhub,U100410,False,311949,https://instagram.com/p/1410,https://cdn.example.com/img/411.jpg,Love this outfit ❤️ مجھے یہ look بہت پسند آیا,[],[],mixed_en_ur,"Manchester, UK",sportswear,2026-05-11T12:50:00Z,38466,2258,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Love this outfit ❤️ مجھے یہ look بہت پسند آیا,Love this outfit  red_heart  مجھے یہ look بہت پسند آیا,1,love this outfit red_heart مجھے یہ look بہت پسند ا یا,53,0,english,mixed,True,11
IG_000412,Instagram,urbanlook,U100411,False,361656,https://instagram.com/p/1411,https://cdn.example.com/img/412.jpg,"أحب هذا اللوك كثيراً
New drop!!",[],['zara'],ar,"Dubai, UAE",streetwear,2026-05-11T13:27:00Z,25338,203,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,أحب هذا اللوك كثيراً New drop!! zara,أحب هذا اللوك كثيراً New drop!! zara,0,ا حب هذا اللوك كثيرا new drop zara,34,1,arabic,arabic,False,8
IG_000413,Instagram,trendwave,U100412,False,108886,https://instagram.com/p/1412,https://cdn.example.com/img/413.jpg,یہ عبایا بہت خوبصورت ہے 😍 #fashion,['fashion'],['zara'],ur,"Lahore, Pakistan",sportswear,2026-05-11T14:04:00Z,33643,82,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,fashion,1,یہ عبایا بہت خوبصورت ہے 😍 #fashion fashion zara,یہ عبایا بہت خوبصورت ہے  smiling_face_with_heart-eyes  #fashion fashion zara,1,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion fashion zara,73,1,english,urdu,False,10
IG_000414,Instagram,fashionhub,U100413,False,315671,https://instagram.com/p/1413,https://cdn.example.com/img/414.jpg,Amazing style 🔥 هذا اللوك رائع,[],[],mixed_en_ar,"Doha, Qatar",luxury,2026-05-11T14:41:00Z,16545,2491,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Amazing style 🔥 هذا اللوك رائع,Amazing style  fire  هذا اللوك رائع,1,amazing style fire هذا اللوك راي ع,34,0,english,mixed,True,7
IG_000415,Instagram,trendwave,U100414,False,222696,https://instagram.com/p/1414,https://cdn.example.com/img/415.jpg,Love these shoes ❤️ أحب هذا التصميم,[],[],mixed_en_ar,"Doha, Qatar",modest,2026-05-11T15:18:00Z,30085,1032,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Love these shoes ❤️ أحب هذا التصميم,Love these shoes  red_heart  أحب هذا التصميم,1,love these shoes red_heart ا حب هذا التصميم,43,0,english,mixed,True,8
IG_000416,Instagram,luxuryedit,U100415,False,208722,https://instagram.com/p/1415,https://cdn.example.com/img/416.jpg,مجھے یہ لباس بہت پسند آیا,[],[],ur,"Lahore, Pakistan",streetwear,2026-05-11T15:55:00Z,33527,2713,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,مجھے یہ لباس بہت پسند آیا,مجھے یہ لباس بہت پسند آیا,0,مجھے یہ لباس بہت پسند ا یا,26,0,urdu,urdu,False,7
IG_000417,Instagram,luxuryedit,U100416,False,156987,https://instagram.com/p/1416,https://cdn.example.com/img/417.jpg,Love these shoes ❤️ أحب هذا التصميم,[],[],mixed_en_ar,"Doha, Qatar",sportswear,2026-05-11T16:32:00Z,4188,1377,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Love these shoes ❤️ أحب هذا التصميم,Love these shoes  red_heart  أحب هذا التصميم,1,love these shoes red_heart ا حب هذا التصميم,43,0,english,mixed,True,8
IG_000418,Instagram,urbanlook,U100417,False,499720,https://instagram.com/p/1417,https://cdn.example.com/img/418.jpg,أحب هذا اللوك كثيراً,[],[],ar,"Dubai, UAE",modest,2026-05-11T17:09:00Z,12349,614,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,أحب هذا اللوك كثيراً,أحب هذا اللوك كثيراً,0,ا حب هذا اللوك كثيرا,20,0,arabic,arabic,False,5
IG_000419,Instagram,luxuryedit,U100418,False,168054,https://instagram.com/p/1418,https://cdn.example.com/img/419.jpg,Me encanta este vestido 😍 #moda,['moda'],[],es,"Madrid, Spain",casual,2026-05-11T17:46:00Z,1673,2684,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,moda,1,Me encanta este vestido 😍 #moda moda,Me encanta este vestido  smiling_face_with_heart-eyes  #moda moda,1,me encanta este vestido smiling_face_with_heart eyes moda moda,62,0,spanish,spanish,False,8
IG_000420,Instagram,modest.style,U100419,False,386759,https://instagram.com/p/1419,https://cdn.example.com/img/420.jpg,Nouvelle collection &amp; disponible,[],['zara'],fr,"Paris, France",casual,2026-05-11T18:23:00Z,37494,777,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nouvelle collection &amp; disponible zara,Nouvelle collection &amp; disponible zara,0,nouvelle collection disponible zara,35,1,french,french,False,4
IG_000421,Instagram,trendwave,U100420,False,475780,https://instagram.com/p/1420,https://cdn.example.com/img/421.jpg,هذا الفستان رائع ✨ #موضة,['موضة'],[],ar,"Dubai, UAE",modest,2026-05-11T19:00:00Z,33252,1229,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,موضة,1,هذا الفستان رائع ✨ #موضة موضة,هذا الفستان رائع  sparkles  #موضة موضة,1,هذا الفستان راي ع sparkles موضة موضة,36,0,arabic,arabic,False,7
IG_000422,Instagram,luxuryedit,U100421,False,51672,https://instagram.com/p/1421,https://cdn.example.com/img/422.jpg,Amazing style 🔥 هذا اللوك رائع,[],[],mixed_en_ar,"Doha, Qatar",casual,2026-05-11T19:37:00Z,16956,2970,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Amazing style 🔥 هذا اللوك رائع,Amazing style  fire  هذا اللوك رائع,1,amazing style fire هذا اللوك راي ع,34,0,english,mixed,True,7
IG_000423,Instagram,urbanlook,U100422,False,117024,https://instagram.com/p/1422,https://cdn.example.com/img/423.jpg,Amazing style 🔥 هذا اللوك رائع,[],[],mixed_en_ar,"Doha, Qatar",casual,2026-05-11T20:14:00Z,20130,1722,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Amazing style 🔥 هذا اللوك رائع,Amazing style  fire  هذا اللوك رائع,1,amazing style fire هذا اللوك راي ع,34,0,english,mixed,True,7
IG_000424,Instagram,luxuryedit,U100423,False,446781,https://instagram.com/p/1423,https://cdn.example.com/img/424.jpg,Love these shoes ❤️ أحب هذا التصميم,[],['zara'],mixed_en_ar,"Doha, Qatar",streetwear,2026-05-11T20:51:00Z,41580,2390,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Love these shoes ❤️ أحب هذا التصميم zara,Love these shoes  red_heart  أحب هذا التصميم zara,1,love these shoes red_heart ا حب هذا التصميم zara,48,1,english,mixed,True,9
IG_000425,Instagram,fashionhub,U100424,False,455318,https://instagram.com/p/1424,https://cdn.example.com/img/425.jpg,Me encanta este vestido 😍 #moda,['moda'],[],es,"Madrid, Spain",vintage,2026-05-11T21:28:00Z,19558,1692,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,moda,1,Me encanta este vestido 😍 #moda moda,Me encanta este vestido  smiling_face_with_heart-eyes  #moda moda,1,me encanta este vestido smiling_face_with_heart eyes moda moda,62,0,spanish,spanish,False,8
IG_000426,Instagram,fashionhub,U100425,False,299031,https://instagram.com/p/1425,https://cdn.example.com/img/426.jpg,Love this oversized blazer 😍 #fashion #streetstyle     ,"['streetstyle', 'fashion']",[],en,"London, UK",sportswear,2026-05-11T22:05:00Z,9391,1295,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,streetstyle fashion,2,Love this oversized blazer 😍 #fashion #streetstyle streetstyle fashion,Love this oversized blazer  smiling_face_with_heart-eyes  #fashion #streetstyle streetstyle fashion,1,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle streetstyle fashion,95,0,english,english,False,10
IG_000427,Instagram,modest.style,U100426,False,93206,https://instagram.com/p/1426,https://cdn.example.com/img/427.jpg,Amazing style 🔥 هذا اللوك رائع,[],[],mixed_en_ar,"Doha, Qatar",streetwear,2026-05-11T22:42:00Z,313,1851,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Amazing style 🔥 هذا اللوك رائع,Amazing style  fire  هذا اللوك رائع,1,amazing style fire هذا اللوك راي ع,34,0,english,mixed,True,7
IG_000428,Instagram,fashionhub,U100427,False,83565,https://instagram.com/p/1427,https://cdn.example.com/img/428.jpg,هذا الفستان رائع ✨ #موضة,['موضة'],[],ar,"Dubai, UAE",streetwear,2026-05-11T23:19:00Z,8485,2516,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,موضة,1,هذا الفستان رائع ✨ #موضة موضة,هذا الفستان رائع  sparkles  #موضة موضة,1,هذا الفستان راي ع sparkles موضة موضة,36,0,arabic,arabic,False,7
IG_000429,Instagram,modest.style,U100428,False,20278,https://instagram.com/p/1428,https://cdn.example.com/img/429.jpg,Nouvelle collection &amp; disponible,[],[],fr,"Paris, France",casual,2026-05-11T23:56:00Z,24456,57,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nouvelle collection &amp; disponible,Nouvelle collection &amp; disponible,0,nouvelle collection disponible,30,0,french,french,False,3
IG_000430,Instagram,style_daily,U100429,False,130954,https://instagram.com/p/1429,https://cdn.example.com/img/430.jpg,,[],['zara'],ar,"Dubai, UAE",modest,2026-05-12T00:33:00Z,20458,528,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,zara,zara,0,zara,4,1,spanish,arabic,False,1
IG_000431,Instagram,urbanlook,U100430,False,432431,https://instagram.com/p/1430,https://cdn.example.com/img/431.jpg,Summer linen set is everything! Visit https://bit.ly/look @zara,[],['zara'],en,"London, UK",modest,2026-05-12T01:10:00Z,29884,2981,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Summer linen set is everything! Visit https://bit.ly/look @zara zara,Summer linen set is everything! Visit https://bit.ly/look @zara zara,0,summer linen set is everything visit zara,41,1,english,english,False,7
IG_000432,Instagram,trendwave,U100431,False,180190,https://instagram.com/p/1431,https://cdn.example.com/img/432.jpg,Nuevo look para el verano,[],[],es,"Madrid, Spain",sportswear,2026-05-12T01:47:00Z,23548,771,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nuevo look para el verano,Nuevo look para el verano,0,nuevo look para el verano,25,0,spanish,spanish,False,5
IG_000433,Instagram,fashionhub,U100432,False,69289,https://instagram.com/p/1432,https://cdn.example.com/img/433.jpg,,[],['zara'],ur,"Lahore, Pakistan",streetwear,2026-05-12T02:24:00Z,38651,2066,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,zara,zara,0,zara,4,1,spanish,urdu,False,1
IG_000434,Instagram,trendwave,U100433,False,197208,https://instagram.com/p/1433,https://cdn.example.com/img/434.jpg,یہ عبایا بہت خوبصورت ہے 😍 #fashion,['fashion'],[],ur,"Lahore, Pakistan",modest,2026-05-12T03:01:00Z,35049,2552,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,fashion,1,یہ عبایا بہت خوبصورت ہے 😍 #fashion fashion,یہ عبایا بہت خوبصورت ہے  smiling_face_with_heart-eyes  #fashion fashion,1,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion fashion,68,0,english,urdu,False,9
IG_000435,Instagram,trendwave,U100434,False,25789,https://instagram.com/p/1434,https://cdn.example.com/img/435.jpg,Love this oversized blazer 😍 #fashion #streetstyle,"['streetstyle', 'fashion']",[],en,"London, UK",sportswear,2026-05-12T03:38:00Z,29123,1557,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,streetstyle fashion,2,Love this oversized blazer 😍 #fashion #streetstyle streetstyle fashion,Love this oversized blazer  smiling_face_with_heart-eyes  #fashion #streetstyle streetstyle fashion,1,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle streetstyle fashion,95,0,english,english,False,10
IG_000436,Instagram,fashionhub,U100435,False,360025,https://instagram.com/p/1435,https://cdn.example.com/img/436.jpg,Summer linen set is everything! Visit https://bit.ly/look @zara,[],[],en,"London, UK",modest,2026-05-12T04:15:00Z,27587,2710,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Summer linen set is everything! Visit https://bit.ly/look @zara,Summer linen set is everything! Visit https://bit.ly/look @zara,0,summer linen set is everything visit,36,0,english,english,False,6
IG_000437,Instagram,trendwave,U100436,False,436001,https://instagram.com/p/1436,https://cdn.example.com/img/437.jpg,Summer linen set is everything! Visit https://bit.ly/look @zara,[],[],en,"London, UK",vintage,2026-05-12T04:52:00Z,47110,2530,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Summer linen set is everything! Visit https://bit.ly/look @zara,Summer linen set is everything! Visit https://bit.ly/look @zara,0,summer linen set is everything visit,36,0,english,english,False,6
IG_000438,Instagram,style_daily,U100437,False,319792,https://instagram.com/p/1437,https://cdn.example.com/img/438.jpg,Summer linen set is everything! Visit https://bit.ly/look @zara     ,[],['zara'],en,"London, UK",modest,2026-05-12T05:29:00Z,34289,826,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Summer linen set is everything! Visit https://bit.ly/look @zara zara,Summer linen set is everything! Visit https://bit.ly/look @zara zara,0,summer linen set is everything visit zara,41,1,english,english,False,7
IG_000439,Instagram,style_daily,U100438,False,477789,https://instagram.com/p/1438,https://cdn.example.com/img/439.jpg,أحب هذا اللوك كثيراً,[],['zara'],ar,"Dubai, UAE",sportswear,2026-05-12T06:06:00Z,21671,960,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,أحب هذا اللوك كثيراً zara,أحب هذا اللوك كثيراً zara,0,ا حب هذا اللوك كثيرا zara,25,1,arabic,arabic,False,6
IG_000440,Instagram,style_daily,U100439,False,351260,https://instagram.com/p/1439,https://cdn.example.com/img/440.jpg,Love this oversized blazer 😍 #fashion #streetstyle,"['streetstyle', 'fashion']",[],en,"London, UK",streetwear,2026-05-12T06:43:00Z,33540,307,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,streetstyle fashion,2,Love this oversized blazer 😍 #fashion #streetstyle streetstyle fashion,Love this oversized blazer  smiling_face_with_heart-eyes  #fashion #streetstyle streetstyle fashion,1,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle streetstyle fashion,95,0,english,english,False,10
IG_000441,Instagram,trendwave,U100440,False,155700,https://instagram.com/p/1440,https://cdn.example.com/img/441.jpg,Love this outfit ❤️ مجھے یہ look بہت پسند آیا,[],['zara'],mixed_en_ur,"Manchester, UK",streetwear,2026-05-12T07:20:00Z,6546,715,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Love this outfit ❤️ مجھے یہ look بہت پسند آیا zara,Love this outfit  red_heart  مجھے یہ look بہت پسند آیا zara,1,love this outfit red_heart مجھے یہ look بہت پسند ا یا zara,58,1,english,mixed,True,12
IG_000442,Instagram,urbanlook,U100441,False,164448,https://instagram.com/p/1441,https://cdn.example.com/img/442.jpg,Amazing style 🔥 هذا اللوك رائع,[],[],mixed_en_ar,"Doha, Qatar",streetwear,2026-05-12T07:57:00Z,6230,187,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Amazing style 🔥 هذا اللوك رائع,Amazing style  fire  هذا اللوك رائع,1,amazing style fire هذا اللوك راي ع,34,0,english,mixed,True,7
IG_000443,Instagram,fashionhub,U100442,False,469490,https://instagram.com/p/1442,https://cdn.example.com/img/443.jpg,Love this oversized blazer 😍 #fashion #streetstyle,"['streetstyle', 'fashion']",[],en,"London, UK",vintage,2026-05-12T08:34:00Z,17588,380,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,streetstyle fashion,2,Love this oversized blazer 😍 #fashion #streetstyle streetstyle fashion,Love this oversized blazer  smiling_face_with_heart-eyes  #fashion #streetstyle streetstyle fashion,1,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle streetstyle fashion,95,0,english,english,False,10
IG_000444,Instagram,modest.style,U100443,False,239857,https://instagram.com/p/1443,https://cdn.example.com/img/444.jpg,"أحب هذا اللوك كثيراً
New drop!!",[],['zara'],ar,"Dubai, UAE",sportswear,2026-05-12T09:11:00Z,45218,1958,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,أحب هذا اللوك كثيراً New drop!! zara,أحب هذا اللوك كثيراً New drop!! zara,0,ا حب هذا اللوك كثيرا new drop zara,34,1,arabic,arabic,False,8
IG_000445,Instagram,fashionhub,U100444,False,365493,https://instagram.com/p/1444,https://cdn.example.com/img/445.jpg,Love these shoes ❤️ أحب هذا التصميم,[],[],mixed_en_ar,"Doha, Qatar",luxury,2026-05-12T09:48:00Z,6801,1704,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Love these shoes ❤️ أحب هذا التصميم,Love these shoes  red_heart  أحب هذا التصميم,1,love these shoes red_heart ا حب هذا التصميم,43,0,english,mixed,True,8
IG_000446,Instagram,trendwave,U100445,False,321009,https://instagram.com/p/1445,https://cdn.example.com/img/446.jpg,Nuevo look para el verano,[],[],es,"Madrid, Spain",modest,2026-05-12T10:25:00Z,40070,118,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nuevo look para el verano,Nuevo look para el verano,0,nuevo look para el verano,25,0,spanish,spanish,False,5
IG_000447,Instagram,modest.style,U100446,False,216131,https://instagram.com/p/1446,https://cdn.example.com/img/447.jpg,Amazing style 🔥 هذا اللوك رائع,[],[],mixed_en_ar,"Doha, Qatar",streetwear,2026-05-12T11:02:00Z,17150,2682,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Amazing style 🔥 هذا اللوك رائع,Amazing style  fire  هذا اللوك رائع,1,amazing style fire هذا اللوك راي ع,34,0,english,mixed,True,7
IG_000448,Instagram,trendwave,U100447,False,390373,https://instagram.com/p/1447,https://cdn.example.com/img/448.jpg,هذا الفستان رائع ✨ #موضة,['موضة'],[],ar,"Dubai, UAE",vintage,2026-05-12T11:39:00Z,14684,2743,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,موضة,1,هذا الفستان رائع ✨ #موضة موضة,هذا الفستان رائع  sparkles  #موضة موضة,1,هذا الفستان راي ع sparkles موضة موضة,36,0,arabic,arabic,False,7
IG_000449,Instagram,trendwave,U100448,False,50434,https://instagram.com/p/1448,https://cdn.example.com/img/449.jpg,Love these shoes ❤️ أحب هذا التصميم,[],[],mixed_en_ar,"Doha, Qatar",casual,2026-05-12T12:16:00Z,16295,1973,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Love these shoes ❤️ أحب هذا التصميم,Love these shoes  red_heart  أحب هذا التصميم,1,love these shoes red_heart ا حب هذا التصميم,43,0,english,mixed,True,8
IG_000450,Instagram,luxuryedit,U100449,False,321843,https://instagram.com/p/1449,https://cdn.example.com/img/450.jpg,أحب هذا اللوك كثيراً     ,[],['zara'],ar,"Dubai, UAE",casual,2026-05-12T12:53:00Z,10289,2070,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,أحب هذا اللوك كثيراً zara,أحب هذا اللوك كثيراً zara,0,ا حب هذا اللوك كثيرا zara,25,1,arabic,arabic,False,6
IG_000451,Instagram,fashionhub,U100450,True,258265,https://instagram.com/p/1450,https://cdn.example.com/img/451.jpg,Love these shoes ❤️ أحب هذا التصميم,[],[],mixed_en_ar,"Doha, Qatar",modest,2026-05-12T13:30:00Z,18234,206,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Love these shoes ❤️ أحب هذا التصميم,Love these shoes  red_heart  أحب هذا التصميم,1,love these shoes red_heart ا حب هذا التصميم,43,0,english,mixed,True,8
IG_000452,Instagram,modest.style,U100451,False,123707,https://instagram.com/p/1451,https://cdn.example.com/img/452.jpg,Me encanta este vestido 😍 #moda,['moda'],['zara'],es,"Madrid, Spain",sportswear,2026-05-12T14:07:00Z,37559,1835,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,moda,1,Me encanta este vestido 😍 #moda moda zara,Me encanta este vestido  smiling_face_with_heart-eyes  #moda moda zara,1,me encanta este vestido smiling_face_with_heart eyes moda moda zara,67,1,spanish,spanish,False,9
IG_000453,Instagram,style_daily,U100452,False,391219,https://instagram.com/p/1452,https://cdn.example.com/img/453.jpg,Summer linen set is everything! Visit https://bit.ly/look @zara,[],[],en,"London, UK",streetwear,2026-05-12T14:44:00Z,26444,1688,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Summer linen set is everything! Visit https://bit.ly/look @zara,Summer linen set is everything! Visit https://bit.ly/look @zara,0,summer linen set is everything visit,36,0,english,english,False,6
IG_000454,Instagram,luxuryedit,U100453,False,334753,https://instagram.com/p/1453,https://cdn.example.com/img/454.jpg,Love this oversized blazer 😍 #fashion #streetstyle,"['streetstyle', 'fashion']",[],en,"London, UK",vintage,2026-05-12T15:21:00Z,36858,847,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,streetstyle fashion,2,Love this oversized blazer 😍 #fashion #streetstyle streetstyle fashion,Love this oversized blazer  smiling_face_with_heart-eyes  #fashion #streetstyle streetstyle fashion,1,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle streetstyle fashion,95,0,english,english,False,10
IG_000455,Instagram,urbanlook,U100454,False,428627,https://instagram.com/p/1454,https://cdn.example.com/img/455.jpg,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے,[],['zara'],mixed_en_ur,"Manchester, UK",sportswear,2026-05-12T15:58:00Z,21761,2294,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے zara,Weekend vibes  smiling_face_with_heart-eyes  یہ رنگ بہت خوبصورت ہے zara,1,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے zara,69,1,english,mixed,True,10
IG_000456,Instagram,urbanlook,U100455,False,60281,https://instagram.com/p/1455,https://cdn.example.com/img/456.jpg,Love these shoes ❤️ أحب هذا التصميم,[],['zara'],mixed_en_ar,"Doha, Qatar",casual,2026-05-12T16:35:00Z,14537,8,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Love these shoes ❤️ أحب هذا التصميم zara,Love these shoes  red_heart  أحب هذا التصميم zara,1,love these shoes red_heart ا حب هذا التصميم zara,48,1,english,mixed,True,9
IG_000457,Instagram,urbanlook,U100456,False,196526,https://instagram.com/p/1456,https://cdn.example.com/img/457.jpg,أحب هذا اللوك كثيراً,[],[],ar,"Dubai, UAE",streetwear,2026-05-12T17:12:00Z,10763,2016,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,أحب هذا اللوك كثيراً,أحب هذا اللوك كثيراً,0,ا حب هذا اللوك كثيرا,20,0,arabic,arabic,False,5
