post_id,clean_text,fashion_category,primary_language,is_multilingual,location,profile_verified,profile_followers,likes,comments,engagement_score,likes_per_follower,comment_like_ratio,engagement_level,word_count,emoji_count,hashtag_count,mention_count,text_length,year,month,day,hour,weekday,is_weekend
IG_000259,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے,sportswear,mixed,True,"Manchester, UK",False,494162,34376,1305,35681,0.0695640912006767,0.037961427698752076,Medium,9,1,0,0,64,2026,5,7,15,Thursday,False
IG_000260,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے,luxury,mixed,True,"Manchester, UK",False,396031,14773,1231,16004,0.03730254120879121,0.08332205225395965,Low,9,1,0,0,64,2026,5,7,15,Thursday,False
IG_000261,amazing style fire هذا اللوك راي ع,luxury,mixed,True,"Doha, Qatar",False,218870,25460,994,26454,0.11632422751300994,0.039040100545932994,High,7,1,0,0,34,2026,5,7,16,Thursday,False
IG_000262,هذا الفستان راي ع sparkles موضة موضة,vintage,arabic,False,"Dubai, UAE",False,444641,47491,780,48271,0.10680727416663294,0.016423818748420787,High,7,1,1,0,36,2026,5,7,16,Thursday,False
IG_000263,summer linen set is everything visit zara,vintage,english,False,"London, UK",False,458528,47473,2750,50223,0.10353325525757368,0.05792644394826642,High,7,0,0,1,41,2026,5,7,17,Thursday,False
IG_000264,me encanta este vestido smiling_face_with_heart eyes moda moda zara,luxury,spanish,False,"Madrid, Spain",False,477074,48598,480,49078,0.10186658282240738,0.009876746435111834,High,9,1,1,1,67,2026,5,7,18,Thursday,False
IG_000265,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے,luxury,mixed,True,"Manchester, UK",False,107723,36186,1317,37503,0.33591400245070735,0.036394285240556004,High,9,1,0,0,64,2026,5,7,18,Thursday,False
IG_000266,love these shoes red_heart ا حب هذا التصميم zara,vintage,mixed,True,"Doha, Qatar",False,162202,32594,1908,34502,0.2009457285007059,0.05853658536585366,High,9,1,0,1,48,2026,5,7,19,Thursday,False
IG_000267,summer linen set is everything visit,streetwear,english,False,"London, UK",False,194856,36870,906,37776,0.18921568124316807,0.024572156979740176,High,6,0,0,0,36,2026,5,7,20,Thursday,False
IG_000268,,modest,mixed,True,"Manchester, UK",False,304137,9993,803,10796,0.032856795270567965,0.08034820892535521,Low,0,0,0,0,0,2026,5,7,20,Thursday,False
IG_000269,هذا الفستان راي ع sparkles موضة موضة,modest,arabic,False,"Dubai, UAE",False,343703,16869,2001,18870,0.04908002234480832,0.11861292234736218,Medium,7,1,1,0,36,2026,5,7,21,Thursday,False
IG_000270,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے zara,vintage,mixed,True,"Manchester, UK",False,89243,32007,753,32760,0.35864595939222804,0.02352536865783554,High,10,1,0,1,69,2026,5,7,21,Thursday,False
IG_000271,me encanta este vestido smiling_face_with_heart eyes moda moda zara,streetwear,spanish,False,"Madrid, Spain",False,350837,27031,563,27594,0.0770469561450014,0.020827167801124594,Medium,9,1,1,1,67,2026,5,7,22,Thursday,False
IG_000272,,streetwear,mixed,True,"Doha, Qatar",True,265649,40495,2612,43107,0.15243741765480895,0.06450019755037535,High,0,0,0,0,0,2026,5,7,23,Thursday,False
IG_000273,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے,streetwear,mixed,True,"Manchester, UK",True,289720,34700,2958,37658,0.11977039979842677,0.0852425002161321,High,9,1,0,0,64,2026,5,7,23,Thursday,False
IG_000274,,luxury,arabic,False,"Dubai, UAE",False,423164,7018,394,7412,0.0165845473987688,0.05613335232939165,Low,0,0,0,0,0,2026,5,8,0,Friday,False
IG_000275,me encanta este vestido smiling_face_with_heart eyes moda moda,sportswear,spanish,False,"Madrid, Spain",False,427907,5183,1528,6711,0.012112416687699225,0.29475308641975306,Low,8,1,1,0,62,2026,5,8,0,Friday,False
IG_000276,nouvelle collection disponible,streetwear,french,False,"Paris, France",False,359134,42848,2661,45509,0.11930889498378047,0.06210179934187496,High,3,0,0,0,30,2026,5,8,1,Friday,False
IG_000277,amazing style fire هذا اللوك راي ع zara,streetwear,mixed,True,"Doha, Qatar",False,250063,46066,701,46767,0.18421684048883485,0.015216966592137539,High,8,1,0,1,39,2026,5,8,2,Friday,False
IG_000278,summer linen set is everything visit,streetwear,english,False,"London, UK",False,297171,34618,174,34792,0.11649145949147295,0.005026141714087639,High,6,0,0,0,36,2026,5,8,2,Friday,False
IG_000279,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion fashion zara,streetwear,urdu,False,"Lahore, Pakistan",False,249799,44859,1148,46007,0.1795796637309848,0.025590726705305395,High,10,1,1,1,73,2026,5,8,3,Friday,False
IG_000280,me encanta este vestido smiling_face_with_heart eyes moda new drop moda,casual,spanish,False,"Madrid, Spain",True,109110,26107,315,26422,0.23927010108971597,0.012065267351003524,High,10,1,1,0,71,2026,5,8,4,Friday,False
IG_000281,هذا الفستان راي ع sparkles موضة موضة,vintage,arabic,False,"Dubai, UAE",False,204530,21745,1572,23317,0.10631640191462419,0.07228915662650602,High,7,1,1,0,36,2026,5,8,4,Friday,False
IG_000282,amazing style fire هذا اللوك راي ع,modest,mixed,True,"Doha, Qatar",False,263059,3524,400,3924,0.013396183380217442,0.11347517730496454,Low,7,1,0,0,34,2026,5,8,5,Friday,False
IG_000283,j adore cette robe e le gante sparkles mode mode,sportswear,french,False,"Paris, France",False,322342,21394,121,21515,0.0663702949963238,0.005655526992287918,Medium,10,1,1,0,48,2026,5,8,5,Friday,False
IG_000284,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے,sportswear,mixed,True,"Manchester, UK",False,187047,28306,760,29066,0.15133013985714897,0.02684848270745752,High,9,1,0,0,64,2026,5,8,6,Friday,False
IG_000285,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے,streetwear,mixed,True,"Manchester, UK",False,129710,17566,631,18197,0.1354241351928518,0.03591962201855752,High,9,1,0,0,64,2026,5,8,7,Friday,False
IG_000286,j adore cette robe e le gante sparkles mode mode zara,modest,french,False,"Paris, France",False,48483,29151,1474,30625,0.6012498968731953,0.05056256860592755,High,11,1,1,1,53,2026,5,8,7,Friday,False
IG_000287,love these shoes red_heart ا حب هذا التصميم,vintage,mixed,True,"Doha, Qatar",False,235823,26746,423,27169,0.11341508921907864,0.015814857741055073,High,8,1,0,0,43,2026,5,8,8,Friday,False
IG_000288,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle streetstyle fashion,sportswear,english,False,"London, UK",False,411771,813,1195,2008,0.0019743935964562915,1.468058968058968,Low,10,1,2,0,95,2026,5,8,8,Friday,False
IG_000289,nouvelle collection disponible,luxury,french,False,"Paris, France",False,475089,37488,2134,39622,0.07890715443389673,0.05692336418682813,Medium,3,0,0,0,30,2026,5,8,9,Friday,False
IG_000290,مجھے یہ لباس بہت پسند ا یا new drop zara,luxury,urdu,False,"Lahore, Pakistan",False,259038,28491,1130,29621,0.1099872992097715,0.03966025551031869,High,10,0,0,1,40,2026,5,8,10,Friday,False
IG_000291,nouvelle collection disponible zara,casual,french,False,"Paris, France",False,495544,32497,2432,34929,0.06557830267685073,0.07483537448458366,Medium,4,0,0,1,35,2026,5,8,10,Friday,False
IG_000292,me encanta este vestido smiling_face_with_heart eyes moda moda,vintage,spanish,False,"Madrid, Spain",False,497956,24901,1349,26250,0.050006325847412526,0.054172355634085616,Medium,8,1,1,0,62,2026,5,8,11,Friday,False
IG_000293,nouvelle collection disponible,vintage,french,False,"Paris, France",False,71868,45571,822,46393,0.634084236597142,0.018037391380672344,High,3,0,0,0,30,2026,5,8,12,Friday,False
IG_000294,nouvelle collection disponible new drop,casual,french,False,"Paris, France",False,153302,32183,2358,34541,0.20993066019582135,0.0732662192393736,High,5,0,0,0,39,2026,5,8,12,Friday,False
IG_000295,amazing style fire هذا اللوك راي ع,vintage,mixed,True,"Doha, Qatar",False,206511,13099,2425,15524,0.06342972805454404,0.1851145038167939,Medium,7,1,0,0,34,2026,5,8,13,Friday,False
IG_000296,me encanta este vestido smiling_face_with_heart eyes moda moda,casual,spanish,False,"Madrid, Spain",True,381769,13744,1795,15539,0.036000733425884696,0.13059294288832302,Low,8,1,1,0,62,2026,5,8,13,Friday,False
IG_000297,love these shoes red_heart ا حب هذا التصميم,casual,mixed,True,"Doha, Qatar",False,417653,32727,570,33297,0.07835912022870606,0.01741627963823026,Medium,8,1,0,0,43,2026,5,8,14,Friday,False
IG_000298,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے,streetwear,mixed,True,"Manchester, UK",False,222340,29435,2449,31884,0.13238673928785064,0.08319744530506862,High,9,1,0,0,64,2026,5,8,15,Friday,False
IG_000299,nouvelle collection disponible,modest,french,False,"Paris, France",False,19775,45987,2199,48186,2.325394417475728,0.047816821779594676,High,3,0,0,0,30,2026,5,8,15,Friday,False
IG_000300,me encanta este vestido smiling_face_with_heart eyes moda moda zara,vintage,spanish,False,"Madrid, Spain",False,186626,2908,2306,5214,0.015581882578619385,0.792712272258508,Low,9,1,1,1,67,2026,5,8,16,Friday,False
IG_000301,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے zara,streetwear,mixed,True,"Manchester, UK",False,226182,16961,909,17870,0.07498795223336856,0.05359037849310223,Medium,10,1,0,1,69,2026,5,8,17,Friday,False
IG_000302,me encanta este vestido smiling_face_with_heart eyes moda moda,vintage,spanish,False,"Madrid, Spain",False,356782,9884,1412,11296,0.027703113657321116,0.1428426909458776,Low,8,1,1,0,62,2026,5,8,17,Friday,False
IG_000303,summer linen set is everything visit zara,casual,english,False,"London, UK",False,45512,9289,1426,10715,0.20409553314437634,0.1534983853606028,High,7,0,0,1,41,2026,5,8,18,Friday,False
IG_000304,ا حب هذا اللوك كثيرا,sportswear,arabic,False,"Dubai, UAE",False,183109,47321,2853,50174,0.2584293594014527,0.060289083301635606,High,5,0,0,0,20,2026,5,8,18,Friday,False
IG_000305,zara,modest,french,False,"Paris, France",False,60837,42470,447,42917,0.6980834346954207,0.010524828706646889,High,1,0,0,1,4,2026,5,8,19,Friday,False
IG_000306,love this outfit red_heart مجھے یہ look بہت پسند ا یا,modest,mixed,True,"Manchester, UK",False,91963,36695,1746,38441,0.39901483189073983,0.04758011772400261,High,11,1,0,0,53,2026,5,8,20,Friday,False
IG_000307,j adore cette robe e le gante sparkles mode mode,sportswear,french,False,"Paris, France",False,336295,1918,2515,4433,0.00570330898969955,1.310578426263679,Low,10,1,1,0,48,2026,5,8,20,Friday,False
IG_000308,مجھے یہ لباس بہت پسند ا یا zara,casual,urdu,False,"Lahore, Pakistan",True,113115,4105,2364,6469,0.036290179992220374,0.5757428153921091,Medium,8,0,0,1,31,2026,5,8,21,Friday,False
IG_000309,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle streetstyle fashion,sportswear,english,False,"London, UK",False,138048,34589,2617,37206,0.25055596201348795,0.07565770453888407,High,10,1,2,0,95,2026,5,8,21,Friday,False
IG_000310,ا حب هذا اللوك كثيرا,vintage,arabic,False,"Dubai, UAE",False,185041,11311,2759,14070,0.061126663135936704,0.2439002828854314,Medium,5,0,0,0,20,2026,5,8,22,Friday,False
IG_000311,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے,luxury,mixed,True,"Manchester, UK",True,70727,20018,479,20497,0.2830279380160615,0.023927269094360357,High,9,1,0,0,64,2026,5,8,23,Friday,False
IG_000312,مجھے یہ لباس بہت پسند ا یا zara,sportswear,urdu,False,"Lahore, Pakistan",False,313198,27729,760,28489,0.08853476543667126,0.02740714028128381,Medium,8,0,0,1,31,2026,5,8,23,Friday,False
IG_000313,j adore cette robe e le gante sparkles mode mode,sportswear,french,False,"Paris, France",False,98593,40598,219,40817,0.41176947887295373,0.0053942215325500625,High,10,1,1,0,48,2026,5,9,0,Saturday,True
IG_000314,love these shoes red_heart ا حب هذا التصميم,vintage,mixed,True,"Doha, Qatar",False,427907,33129,2674,35803,0.07742084747188648,0.08071234530636885,Medium,8,1,0,0,43,2026,5,9,1,Saturday,True
IG_000315,nouvelle collection disponible,streetwear,french,False,"Paris, France",False,233206,37058,126,37184,0.15890603626820807,0.003399983809600907,High,3,0,0,0,30,2026,5,9,1,Saturday,True
IG_000316,amazing style fire هذا اللوك راي ع zara,sportswear,mixed,True,"Doha, Qatar",False,151846,37075,2028,39103,0.24416024024182237,0.0546984572230014,High,8,1,0,1,39,2026,5,9,2,Saturday,True
IG_000317,me encanta este vestido smiling_face_with_heart eyes moda moda,vintage,spanish,False,"Madrid, Spain",False,432137,49601,170,49771,0.11478046364818646,0.003427281158017822,High,8,1,1,0,62,2026,5,9,2,Saturday,True
IG_000318,love these shoes red_heart ا حب هذا التصميم,luxury,mixed,True,"Doha, Qatar",False,435696,19515,132,19647,0.04479030151687985,0.006763681082188973,Low,8,1,0,0,43,2026,5,9,3,Saturday,True
IG_000319,nouvelle collection disponible,luxury,french,False,"Paris, France",False,62044,13759,2408,16167,0.22175840116044807,0.175,High,3,0,0,0,30,2026,5,9,4,Saturday,True
IG_000320,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے,luxury,mixed,True,"Manchester, UK",False,87522,13567,243,13810,0.1550106829062075,0.017909787735849055,High,9,1,0,0,64,2026,5,9,4,Saturday,True
IG_000321,nuevo look para el verano,modest,spanish,False,"Madrid, Spain",False,170187,18966,2345,21311,0.11144146473311867,0.12363578847471925,High,5,0,0,0,25,2026,5,9,5,Saturday,True
IG_000322,هذا الفستان راي ع sparkles موضة موضة,luxury,arabic,False,"Dubai, UAE",False,145897,45973,543,46516,0.3151037025867387,0.011811023622047244,High,7,1,1,0,36,2026,5,9,5,Saturday,True
IG_000323,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion fashion,luxury,urdu,False,"Lahore, Pakistan",False,355041,37847,2590,40437,0.10659865593366419,0.06843162122172902,High,9,1,1,0,68,2026,5,9,6,Saturday,True
IG_000324,ا حب هذا اللوك كثيرا,sportswear,arabic,False,"Dubai, UAE",False,461939,33796,1139,34935,0.07316101658224011,0.033701216084267835,Medium,5,0,0,0,20,2026,5,9,7,Saturday,True
IG_000325,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے,casual,mixed,True,"Manchester, UK",False,1796,6109,2993,9102,3.399554813578186,0.4898527004909984,High,9,1,0,0,64,2026,5,9,7,Saturday,True
IG_000326,nouvelle collection disponible,sportswear,french,False,"Paris, France",False,225756,17603,1322,18925,0.07797321899210213,0.07509656896159964,Medium,3,0,0,0,30,2026,5,9,8,Saturday,True
IG_000327,love these shoes red_heart ا حب هذا التصميم,modest,mixed,True,"Doha, Qatar",False,447414,44736,198,44934,0.09998770716225429,0.004425866732235063,High,8,1,0,0,43,2026,5,9,9,Saturday,True
IG_000328,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle streetstyle fashion,sportswear,english,False,"London, UK",True,487790,29923,2,29925,0.061343895233819404,6.68359844940516e-05,Medium,10,1,2,0,95,2026,5,9,9,Saturday,True
IG_000329,j adore cette robe e le gante sparkles mode mode zara,modest,french,False,"Paris, France",False,158764,6122,2681,8803,0.038560136050136994,0.43785725951331045,Medium,11,1,1,1,53,2026,5,9,10,Saturday,True
IG_000330,ا حب هذا اللوك كثيرا zara,casual,arabic,False,"Dubai, UAE",False,87282,20026,2973,22999,0.22943757661858552,0.14844959304938332,High,6,0,0,1,25,2026,5,9,10,Saturday,True
IG_000331,love this outfit red_heart مجھے یہ look بہت پسند ا یا zara,streetwear,mixed,True,"Manchester, UK",False,1069,8701,2431,11132,8.131775700934579,0.2793610664215123,High,12,1,0,1,58,2026,5,9,11,Saturday,True
IG_000332,,sportswear,urdu,False,"Lahore, Pakistan",False,63725,45489,541,46030,0.7138216740419923,0.011892723675533083,High,0,0,0,0,0,2026,5,9,12,Saturday,True
IG_000333,j adore cette robe e le gante sparkles mode mode zara,modest,french,False,"Paris, France",False,54201,19616,561,20177,0.3619054647429984,0.028597644899831777,High,11,1,1,1,53,2026,5,9,12,Saturday,True
IG_000334,j adore cette robe e le gante sparkles mode mode,vintage,french,False,"Paris, France",False,278639,42604,672,43276,0.15289979902383002,0.01577279662011501,High,10,1,1,0,48,2026,5,9,13,Saturday,True
IG_000335,nouvelle collection disponible,casual,french,False,"Paris, France",False,482789,28997,889,29886,0.06006131030054475,0.030657286709428237,Medium,3,0,0,0,30,2026,5,9,13,Saturday,True
IG_000336,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle streetstyle fashion,sportswear,english,False,"London, UK",False,201843,20616,572,21188,0.10213828501218764,0.027744094679148276,High,10,1,2,0,95,2026,5,9,14,Saturday,True
IG_000337,مجھے یہ لباس بہت پسند ا یا,modest,urdu,False,"Lahore, Pakistan",False,315076,45256,109,45365,0.1436347305579271,0.0024084671984444393,High,7,0,0,0,26,2026,5,9,15,Saturday,True
IG_000338,love these shoes red_heart ا حب هذا التصميم new drop,casual,mixed,True,"Doha, Qatar",False,392585,3581,980,4561,0.009121568267844498,0.27359017308766054,Low,10,1,0,0,52,2026,5,9,15,Saturday,True
IG_000339,nouvelle collection disponible,streetwear,french,False,"Paris, France",False,37730,23669,1296,24965,0.6273091092205348,0.05475285171102662,High,3,0,0,0,30,2026,5,9,16,Saturday,True
IG_000340,مجھے یہ لباس بہت پسند ا یا,sportswear,urdu,False,"Lahore, Pakistan",False,286948,4788,68,4856,0.016685891918076033,0.014199206514930047,Low,7,0,0,0,26,2026,5,9,17,Saturday,True
IG_000341,,sportswear,spanish,False,"Madrid, Spain",True,32203,33206,1173,34379,1.0311141473108931,0.035323877495708735,High,0,0,0,0,0,2026,5,9,17,Saturday,True
IG_000342,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے,luxury,mixed,True,"Manchester, UK",True,281814,18189,342,18531,0.06454234160708266,0.01880153930731171,Medium,9,1,0,0,64,2026,5,9,18,Saturday,True
IG_000343,هذا الفستان راي ع sparkles موضة موضة,sportswear,arabic,False,"Dubai, UAE",False,81962,38437,2598,41035,0.4689555043129217,0.067589364691191,High,7,1,1,0,36,2026,5,9,18,Saturday,True
IG_000344,amazing style fire هذا اللوك راي ع zara,luxury,mixed,True,"Doha, Qatar",False,444293,5655,1779,7434,0.012728058447784575,0.3145332390381895,Low,8,1,0,1,39,2026,5,9,19,Saturday,True
IG_000345,summer linen set is everything visit,luxury,english,False,"London, UK",False,389361,7832,51,7883,0.020114957289103712,0.0065109153581003444,Low,6,0,0,0,36,2026,5,9,20,Saturday,True
IG_000346,love this outfit red_heart مجھے یہ look بہت پسند ا یا,casual,mixed,True,"Manchester, UK",False,182273,16995,683,17678,0.09323875045261529,0.04018592610025888,Medium,11,1,0,0,53,2026,5,9,20,Saturday,True
IG_000347,هذا الفستان راي ع sparkles موضة موضة,streetwear,arabic,False,"Dubai, UAE",False,62395,21960,1758,23718,0.351945637540868,0.08005099949911207,High,7,1,1,0,36,2026,5,9,21,Saturday,True
IG_000348,هذا الفستان راي ع sparkles موضة موضة,modest,arabic,False,"Dubai, UAE",False,260624,3638,2046,5684,0.013958752997601919,0.562242374278648,Low,7,1,1,0,36,2026,5,9,21,Saturday,True
IG_000349,amazing style fire هذا اللوك راي ع,casual,mixed,True,"Doha, Qatar",False,469354,7563,935,8498,0.016113602710102162,0.1236118455843469,Low,7,1,0,0,34,2026,5,9,22,Saturday,True
IG_000350,,luxury,mixed,True,"Manchester, UK",False,247840,11733,144,11877,0.04734083545498929,0.01227202999829555,Low,0,0,0,0,0,2026,5,9,23,Saturday,True
IG_000351,nuevo look para el verano,streetwear,spanish,False,"Madrid, Spain",False,378138,37461,1527,38988,0.0990667452973642,0.040761304788852704,High,5,0,0,0,25,2026,5,9,23,Saturday,True
IG_000352,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle new drop streetstyle fashion zara,sportswear,english,False,"London, UK",False,210700,18506,1272,19778,0.08783062254094665,0.06873075052682769,Medium,13,1,2,1,109,2026,5,10,0,Sunday,True
IG_000353,هذا الفستان راي ع sparkles موضة موضة,modest,arabic,False,"Dubai, UAE",False,153379,48473,2550,51023,0.31603207719389753,0.052605520485208564,High,7,1,1,0,36,2026,5,10,1,Sunday,True
IG_000354,مجھے یہ لباس بہت پسند ا یا zara,vintage,urdu,False,"Lahore, Pakistan",False,407287,49843,1004,50847,0.12237777690479464,0.02014284567851697,High,8,0,0,1,31,2026,5,10,1,Sunday,True
IG_000355,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion fashion,casual,urdu,False,"Lahore, Pakistan",False,182125,633,1372,2005,0.0034756157824802607,2.1640378548895898,Low,9,1,1,0,68,2026,5,10,2,Sunday,True
IG_000356,summer linen set is everything visit,luxury,english,False,"London, UK",False,108080,27518,2015,29533,0.2546053422895791,0.07322213743231949,High,6,0,0,0,36,2026,5,10,2,Sunday,True
IG_000357,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle streetstyle fashion,vintage,english,False,"London, UK",True,121858,27075,2870,29945,0.22218301479578859,0.10599793174767322,High,10,1,2,0,95,2026,5,10,3,Sunday,True
IG_000358,ا حب هذا اللوك كثيرا zara,sportswear,arabic,False,"Dubai, UAE",False,265489,4909,2424,7333,0.01849033861915703,0.49368635437881875,Low,6,0,0,1,25,2026,5,10,4,Sunday,True
IG_000359,me encanta este vestido smiling_face_with_heart eyes moda moda,sportswear,spanish,False,"Madrid, Spain",False,137334,45927,1336,47263,0.33441584446790695,0.02908900888346978,High,8,1,1,0,62,2026,5,10,4,Sunday,True
IG_000360,ا حب هذا اللوك كثيرا,vintage,arabic,False,"Dubai, UAE",False,71861,7146,636,7782,0.09944059447273941,0.0889883867356933,High,5,0,0,0,20,2026,5,10,5,Sunday,True
IG_000361,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle streetstyle fashion,luxury,english,False,"London, UK",False,281478,29621,1262,30883,0.10523342771574433,0.04260347039362636,High,10,1,2,0,95,2026,5,10,6,Sunday,True
IG_000362,nouvelle collection disponible,casual,french,False,"Paris, France",False,360190,45675,2471,48146,0.12680772145889263,0.054098432437166125,High,3,0,0,0,30,2026,5,10,6,Sunday,True
IG_000363,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle streetstyle fashion zara,modest,english,False,"London, UK",False,373351,25973,2103,28076,0.06956705736141765,0.08096558096558097,Medium,11,1,2,1,100,2026,5,10,7,Sunday,True
IG_000364,summer linen set is everything visit,vintage,english,False,"London, UK",True,212517,49031,2253,51284,0.23071457476543164,0.04594958394517866,High,6,0,0,0,36,2026,5,10,7,Sunday,True
IG_000365,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion fashion,luxury,urdu,False,"Lahore, Pakistan",False,32832,8571,811,9382,0.26104833551609663,0.09461035930937937,High,9,1,1,0,68,2026,5,10,8,Sunday,True
IG_000366,love these shoes red_heart ا حب هذا التصميم,modest,mixed,True,"Doha, Qatar",False,44560,4919,89,5008,0.11038800745046116,0.018089430894308943,High,8,1,0,0,43,2026,5,10,9,Sunday,True
IG_000367,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle streetstyle fashion,modest,english,False,"London, UK",False,48723,8034,174,8208,0.1648879402347919,0.02165525824517735,High,10,1,2,0,95,2026,5,10,9,Sunday,True
IG_000368,j adore cette robe e le gante sparkles mode new drop mode,streetwear,french,False,"Paris, France",False,380310,25087,2798,27885,0.06596443437081757,0.11152742346938775,Medium,12,1,1,0,57,2026,5,10,10,Sunday,True
IG_000369,j adore cette robe e le gante sparkles mode mode,streetwear,french,False,"Paris, France",False,234338,40251,2536,42787,0.17176398294778078,0.06300308059226871,High,10,1,1,0,48,2026,5,10,10,Sunday,True
IG_000370,me encanta este vestido smiling_face_with_heart eyes moda moda,streetwear,spanish,False,"Madrid, Spain",False,289219,18340,1568,19908,0.06341193555079179,0.08549152172727768,Medium,8,1,1,0,62,2026,5,10,11,Sunday,True
IG_000371,مجھے یہ لباس بہت پسند ا یا new drop,streetwear,urdu,False,"Lahore, Pakistan",False,421067,25072,2921,27993,0.059543826650327265,0.11649982052406972,Medium,9,0,0,0,35,2026,5,10,12,Sunday,True
IG_000372,ا حب هذا اللوك كثيرا,sportswear,arabic,False,"Dubai, UAE",False,297064,17728,736,18464,0.05967717502903405,0.04151390377347848,Medium,5,0,0,0,20,2026,5,10,12,Sunday,True
IG_000373,summer linen set is everything visit zara,sportswear,english,False,"London, UK",False,408678,34701,1464,36165,0.0849101617651017,0.042187770157339634,Medium,7,0,0,1,41,2026,5,10,13,Sunday,True
IG_000374,amazing style fire هذا اللوك راي ع zara,casual,mixed,True,"Doha, Qatar",False,126933,3669,898,4567,0.028904785163943465,0.2446866485013624,Low,8,1,0,1,39,2026,5,10,14,Sunday,True
IG_000375,nuevo look para el verano,casual,spanish,False,"Madrid, Spain",False,311150,45724,1469,47193,0.14695115876214443,0.03212684527063969,High,5,0,0,0,25,2026,5,10,14,Sunday,True
IG_000376,me encanta este vestido smiling_face_with_heart eyes moda moda zara,luxury,spanish,False,"Madrid, Spain",False,295992,32263,2220,34483,0.10899919930538898,0.06880733944954129,High,9,1,1,1,67,2026,5,10,15,Sunday,True
IG_000377,هذا الفستان راي ع sparkles موضة موضة zara,vintage,arabic,False,"Dubai, UAE",True,315944,31330,2,31332,0.09916282897339727,6.383454087006479e-05,Medium,8,1,1,1,41,2026,5,10,15,Sunday,True
IG_000378,هذا الفستان راي ع sparkles موضة موضة,modest,arabic,False,"Dubai, UAE",False,482205,3908,89,3997,0.008104420102611747,0.02276797134817089,Low,7,1,1,0,36,2026,5,10,16,Sunday,True
IG_000379,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion fashion,casual,urdu,False,"Lahore, Pakistan",False,38527,25930,2400,28330,0.673017026578073,0.09255331456557787,High,9,1,1,0,68,2026,5,10,17,Sunday,True
IG_000380,summer linen set is everything visit,casual,english,False,"London, UK",False,384463,31934,2659,34593,0.08306109284614424,0.0832628777203695,Medium,6,0,0,0,36,2026,5,10,17,Sunday,True
IG_000381,هذا الفستان راي ع sparkles موضة موضة,modest,arabic,False,"Dubai, UAE",False,487482,14635,2726,17361,0.030021559726185323,0.18625307461054932,Low,7,1,1,0,36,2026,5,10,18,Sunday,True
IG_000382,me encanta este vestido smiling_face_with_heart eyes moda moda zara,streetwear,spanish,False,"Madrid, Spain",False,67267,46011,2346,48357,0.6839953618362371,0.05098669912196818,High,9,1,1,1,67,2026,5,10,18,Sunday,True
IG_000383,j adore cette robe e le gante sparkles mode new drop mode zara,vintage,french,False,"Paris, France",False,321039,6827,2032,8859,0.021265262895589335,0.29759812536613944,Low,13,1,1,1,62,2026,5,10,19,Sunday,True
IG_000384,مجھے یہ لباس بہت پسند ا یا zara,streetwear,urdu,False,"Lahore, Pakistan",False,168019,46467,2744,49211,0.27655636233781694,0.059051390204011366,High,8,0,0,1,31,2026,5,10,20,Sunday,True
IG_000385,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے zara,modest,mixed,True,"Manchester, UK",False,363923,7085,2950,10035,0.019468350534727032,0.41631385831216483,Low,10,1,0,1,69,2026,5,10,20,Sunday,True
IG_000386,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle streetstyle fashion,sportswear,english,False,"London, UK",False,87709,24824,1438,26262,0.28302360050165315,0.05792547834843907,High,10,1,2,0,95,2026,5,10,21,Sunday,True
IG_000387,nuevo look para el verano,casual,spanish,False,"Madrid, Spain",False,303567,14788,666,15454,0.04871396194592315,0.04503347082290892,Medium,5,0,0,0,25,2026,5,10,22,Sunday,True
